,AGG,BND,DBC,DIA,EEM,EFA,EMB,EPI,EWA,EWC,EWG,EWH,EWJ,EWL,EWP,EWQ,EWT,EWU,EWW,EWY,EWZ,FXI,GDX,GLD,HYG,IBB,IEF,ILF,ITB,IWD,IWF,IWM,IWN,IWO,IYR,IYT,JNK,KRE,LQD,MDY,QQQ,RSP,RWR,SHY,SLV,SMH,SPY,TIP,TLT,UNG,USO,UUP,VGK,VNQ,VTV,VUG,XBI,XHB,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XRT
1993-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.95415496826172,,,,,,,,,,,,,,,,,,,,,,,
1993-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.936796188354492,,,,,,,,,,,,,,,,,,,,,,,
1993-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.023569107055664,,,,,,,,,,,,,,,,,,,,,,,
1993-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.919445037841797,,,,,,,,,,,,,,,,,,,,,,,
1993-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.850034713745117,,,,,,,,,,,,,,,,,,,,,,,
1993-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.83268165588379,,,,,,,,,,,,,,,,,,,,,,,
1993-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.902088165283203,,,,,,,,,,,,,,,,,,,,,,,
1993-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.884746551513672,,,,,,,,,,,,,,,,,,,,,,,
1993-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.71120834350586,,,,,,,,,,,,,,,,,,,,,,,
1993-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.83268165588379,,,,,,,,,,,,,,,,,,,,,,,
1993-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.971515655517578,,,,,,,,,,,,,,,,,,,,,,,
1993-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.95415496826172,,,,,,,,,,,,,,,,,,,,,,,
1993-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.902088165283203,,,,,,,,,,,,,,,,,,,,,,,
1993-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.040924072265625,,,,,,,,,,,,,,,,,,,,,,,
1993-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.902088165283203,,,,,,,,,,,,,,,,,,,,,,,
1993-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.971515655517578,,,,,,,,,,,,,,,,,,,,,,,
1993-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.98887062072754,,,,,,,,,,,,,,,,,,,,,,,
1993-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.98887062072754,,,,,,,,,,,,,,,,,,,,,,,
1993-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.936796188354492,,,,,,,,,,,,,,,,,,,,,,,
1993-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.971515655517578,,,,,,,,,,,,,,,,,,,,,,,
1993-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.110334396362305,,,,,,,,,,,,,,,,,,,,,,,
